user_id,date,country,device,browser,source,age_group,gender,loyalty_tier,group,converted,revenue,session_duration_sec,pages_visited
1191592,2024-02-13,CA,Mobile,Chrome,Email,25-34,Female,Bronze,Treatment,0,0.0,117,2
6051339,2024-02-13,US,Tablet,Safari,Referral,25-34,Male,Bronze,Treatment,0,0.0,15,6
4917263,2024-01-30,DE,Tablet,Safari,Google Ads,35-44,Female,Bronze,Treatment,0,0.0,155,1
8338854,2024-02-08,US,Desktop,Samsung Internet,Organic Search,18-24,Female,Bronze,Control,0,0.0,171,3
3007288,2024-01-18,IN,Desktop,Chrome,Email,18-24,Male,Gold,Control,0,0.0,452,1
4028921,2024-02-11,US,Mobile,Firefox,Direct,35-44,Male,Silver,Control,0,0.0,6,3
4461794,2024-01-11,IN,Mobile,Chrome,Organic Search,25-34,Prefer not to say,Platinum,Control,0,0.0,72,2
5051450,2024-01-13,US,Mobile,Safari,Direct,25-34,Female,Bronze,Treatment,0,0.0,14,3
9245662,2024-02-13,UK,Mobile,Chrome,Direct,45-54,Male,Bronze,Treatment,0,0.0,22,3
3601773,2024-01-09,US,Mobile,Safari,Google Ads,18-24,Male,Bronze,Treatment,0,0.0,145,6
2248336,2024-01-28,FR,Mobile,Chrome,Direct,45-54,Female,Bronze,Treatment,1,11.92,147,3
7844982,2024-01-17,IN,Desktop,Safari,Email,35-44,Male,Bronze,Treatment,0,0.0,0,3
6650597,2024-01-02,IN,Mobile,Safari,Direct,25-34,Male,Bronze,Treatment,0,0.0,139,7
9076509,2024-01-29,IN,Desktop,Safari,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,350,5
2441043,2024-01-19,US,Mobile,Chrome,Direct,45-54,Female,Silver,Treatment,0,0.0,27,3
9620026,2024-02-14,FR,Mobile,Safari,Email,35-44,Male,Silver,Control,0,0.0,196,5
8095588,2024-01-05,IN,Mobile,Safari,Facebook,18-24,Male,Bronze,Treatment,0,0.0,70,1
3024730,2024-02-06,UK,Mobile,Chrome,Google Ads,25-34,Male,Bronze,Control,0,0.0,130,6
5295295,2024-02-05,IN,Desktop,Chrome,Facebook,18-24,Female,Silver,Control,0,0.0,195,3
5786715,2024-01-12,US,Desktop,Chrome,Facebook,18-24,Female,Bronze,Treatment,0,0.0,263,8
1205313,2024-01-17,DE,Desktop,Firefox,Organic Search,35-44,Female,Bronze,Treatment,0,0.0,832,1
5032951,2024-01-13,FR,Desktop,Samsung Internet,TikTok,35-44,Prefer not to say,Bronze,Treatment,0,0.0,17,1
5160888,2024-02-02,BR,Tablet,Safari,Direct,35-44,Male,Bronze,Control,0,0.0,2,2
8899194,2024-01-04,UK,Mobile,Edge,Direct,45-54,Male,Gold,Control,0,0.0,292,6
5760923,2024-01-24,US,Desktop,Safari,Google Ads,18-24,Female,Bronze,Control,0,0.0,164,5
2206564,2024-01-17,US,Mobile,Samsung Internet,Facebook,45-54,Male,Silver,Control,0,0.0,84,4
1107679,2024-02-10,IN,Mobile,Chrome,Email,55-64,Female,Bronze,Treatment,0,0.0,151,5
1486214,2024-01-17,US,Mobile,Samsung Internet,Facebook,35-44,Male,Bronze,Control,0,0.0,535,2
6884796,2024-01-07,UK,Mobile,Chrome,Google Ads,18-24,Male,Bronze,Treatment,0,0.0,21,1
3066898,2024-01-19,DE,Mobile,Edge,Organic Search,45-54,Female,Bronze,Treatment,0,0.0,170,6
7370252,2024-01-22,US,Mobile,Chrome,Email,45-54,Female,Bronze,Control,0,0.0,15,6
6139422,2024-02-01,US,Mobile,Chrome,TikTok,18-24,Male,Bronze,Control,0,0.0,19,1
4387734,2024-02-08,IN,Mobile,Chrome,Email,35-44,Male,Bronze,Control,0,0.0,151,6
3905021,2024-01-11,AU,Mobile,Chrome,Email,35-44,Female,Bronze,Treatment,0,0.0,143,3
8277583,2024-01-08,CA,Mobile,Samsung Internet,Organic Search,45-54,Prefer not to say,Bronze,Treatment,0,0.0,201,4
4861047,2024-02-14,AU,Mobile,Chrome,Facebook,65+,Female,Bronze,Treatment,0,0.0,30,5
3474361,2024-01-15,US,Mobile,Chrome,Facebook,25-34,Female,Bronze,Control,0,0.0,324,5
6456561,2024-01-22,IN,Mobile,Safari,Referral,35-44,Female,Platinum,Treatment,0,0.0,42,3
1157741,2024-01-04,US,Mobile,Firefox,Google Ads,45-54,Male,Silver,Treatment,0,0.0,210,3
2145422,2024-01-30,UK,Mobile,Chrome,Google Ads,25-34,Male,Silver,Control,0,0.0,207,2
9267398,2024-01-30,US,Desktop,Chrome,Referral,25-34,Male,Platinum,Treatment,0,0.0,14,1
5264749,2024-01-22,IN,Mobile,Chrome,Google Ads,18-24,Female,Bronze,Control,0,0.0,35,5
5715802,2024-01-10,IN,Mobile,Edge,Email,18-24,Male,Silver,Treatment,0,0.0,159,3
8886944,2024-02-12,FR,Mobile,Firefox,Google Ads,25-34,Female,Bronze,Control,0,0.0,141,8
6649945,2024-01-02,JP,Mobile,Chrome,Facebook,25-34,Male,Bronze,Control,0,0.0,210,7
8872263,2024-01-28,US,Desktop,Firefox,Google Ads,25-34,Female,Bronze,Control,0,0.0,238,4
5035873,2024-01-18,US,Desktop,Safari,TikTok,45-54,Female,Bronze,Control,0,0.0,94,3
6638386,2024-01-25,IN,Tablet,Chrome,TikTok,35-44,Male,Bronze,Control,0,0.0,56,8
2923258,2024-01-20,US,Tablet,Edge,Google Ads,65+,Female,Gold,Treatment,0,0.0,482,3
9945364,2024-01-30,US,Desktop,Safari,Email,35-44,Female,Bronze,Treatment,0,0.0,80,4
8993291,2024-02-12,UK,Mobile,Chrome,Google Ads,25-34,Male,Bronze,Control,1,18.58,191,4
1588174,2024-01-05,DE,Tablet,Edge,Referral,65+,Female,Bronze,Control,0,0.0,51,2
3448737,2024-01-07,US,Desktop,Samsung Internet,Referral,18-24,Female,Bronze,Control,0,0.0,297,6
3552939,2024-02-12,US,Mobile,Chrome,Email,18-24,Prefer not to say,Bronze,Treatment,0,0.0,290,5
4210251,2024-01-17,FR,Desktop,Chrome,Direct,35-44,Male,Bronze,Control,0,0.0,180,3
9784358,2024-01-21,UK,Mobile,Safari,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,6,6
8852932,2024-01-12,US,Mobile,Chrome,TikTok,25-34,Male,Bronze,Treatment,0,0.0,259,1
9290455,2024-01-08,IN,Desktop,Safari,Facebook,25-34,Female,Bronze,Control,0,0.0,97,2
8621788,2024-02-06,IN,Desktop,Safari,Facebook,25-34,Male,Gold,Control,0,0.0,40,4
6852797,2024-01-07,CA,Mobile,Safari,Google Ads,25-34,Non-binary,Bronze,Control,0,0.0,155,4
5540427,2024-01-25,US,Desktop,Chrome,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,61,5
6804551,2024-01-14,AU,Mobile,Chrome,Facebook,45-54,Female,Bronze,Treatment,0,0.0,120,5
9594354,2024-01-16,BR,Desktop,Chrome,Direct,25-34,Female,Bronze,Treatment,0,0.0,244,8
8969263,2024-01-16,CA,Mobile,Safari,Google Ads,45-54,Male,Bronze,Control,0,0.0,287,8
1263297,2024-02-08,US,Desktop,Chrome,Facebook,35-44,Male,Bronze,Treatment,0,0.0,7,7
3186599,2024-02-06,AU,Desktop,Edge,Facebook,45-54,Female,Silver,Control,0,0.0,41,3
5176621,2024-02-09,UK,Mobile,Chrome,TikTok,35-44,Male,Bronze,Treatment,0,0.0,421,4
6975582,2024-01-22,US,Desktop,Safari,Google Ads,55-64,Female,Bronze,Control,0,0.0,161,2
8784752,2024-01-25,DE,Mobile,Chrome,Facebook,18-24,Male,Gold,Control,0,0.0,104,5
3089044,2024-01-27,UK,Tablet,Safari,Direct,18-24,Non-binary,Bronze,Control,0,0.0,147,3
4142894,2024-01-04,UK,Mobile,Firefox,TikTok,18-24,Prefer not to say,Gold,Control,0,0.0,118,4
8906805,2024-02-14,US,Mobile,Chrome,TikTok,25-34,Male,Bronze,Treatment,0,0.0,56,4
4229826,2024-01-07,FR,Desktop,Safari,Referral,25-34,Female,Silver,Control,0,0.0,9,2
3744386,2024-01-03,US,Mobile,Samsung Internet,Direct,25-34,Male,Bronze,Treatment,0,0.0,86,1
5075288,2024-01-01,US,Mobile,Chrome,Facebook,45-54,Non-binary,Bronze,Treatment,0,0.0,289,5
2114663,2024-01-23,CA,Desktop,Chrome,Email,35-44,Female,Bronze,Treatment,0,0.0,29,3
8460638,2024-02-08,UK,Mobile,Edge,Google Ads,25-34,Male,Silver,Control,0,0.0,52,4
3479195,2024-02-09,US,Mobile,Samsung Internet,Facebook,18-24,Male,Gold,Treatment,0,0.0,303,7
3153535,2024-01-08,IN,Desktop,Chrome,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,321,4
9668640,2024-01-25,FR,Mobile,Safari,Direct,25-34,Female,Silver,Treatment,0,0.0,264,5
1639613,2024-01-31,US,Tablet,Safari,Facebook,18-24,Male,Silver,Control,0,0.0,2,4
5997427,2024-01-04,JP,Desktop,Chrome,TikTok,35-44,Female,Bronze,Treatment,0,0.0,315,2
1076419,2024-01-10,US,Desktop,Edge,Google Ads,35-44,Female,Gold,Control,0,0.0,116,5
6282168,2024-02-11,DE,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,39,2
1907477,2024-01-12,FR,Mobile,Chrome,Direct,45-54,Female,Silver,Control,0,0.0,127,3
7814514,2024-02-08,IN,Mobile,Chrome,Email,45-54,Male,Bronze,Control,1,16.75,497,6
7244303,2024-01-31,US,Desktop,Chrome,TikTok,18-24,Female,Gold,Control,0,0.0,94,2
9056907,2024-01-24,KR,Mobile,Chrome,Facebook,45-54,Female,Silver,Control,0,0.0,9,6
5332072,2024-01-19,IN,Mobile,Chrome,Email,65+,Male,Bronze,Control,0,0.0,263,2
7561538,2024-01-18,US,Desktop,Chrome,Email,18-24,Female,Bronze,Treatment,0,0.0,95,2
7413599,2024-01-29,CA,Mobile,Chrome,Facebook,35-44,Male,Gold,Control,1,16.57,371,4
1512576,2024-01-31,US,Desktop,Chrome,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,18,2
1020609,2024-01-25,CA,Mobile,Chrome,Google Ads,25-34,Male,Gold,Treatment,0,0.0,466,6
5204076,2024-01-29,JP,Tablet,Chrome,TikTok,25-34,Female,Bronze,Control,0,0.0,468,4
7783538,2024-02-02,US,Desktop,Chrome,Google Ads,25-34,Male,Bronze,Control,0,0.0,115,6
7891991,2024-01-07,BR,Mobile,Edge,Email,25-34,Male,Bronze,Treatment,0,0.0,124,5
4956836,2024-02-14,US,Tablet,Firefox,Direct,18-24,Male,Bronze,Control,1,16.39,26,6
5811261,2024-01-02,KR,Desktop,Safari,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,188,6
1768407,2024-02-13,US,Mobile,Chrome,Organic Search,35-44,Female,Silver,Treatment,0,0.0,17,6
7591638,2024-01-14,JP,Mobile,Chrome,Facebook,45-54,Male,Gold,Control,0,0.0,49,3
6549889,2024-01-25,JP,Mobile,Chrome,TikTok,55-64,Female,Bronze,Treatment,1,29.08,13,5
7138380,2024-01-24,US,Mobile,Firefox,Direct,18-24,Male,Gold,Treatment,0,0.0,117,4
6325080,2024-01-16,US,Desktop,Chrome,TikTok,35-44,Non-binary,Platinum,Control,0,0.0,320,4
7169557,2024-01-18,KR,Mobile,Safari,Email,25-34,Female,Silver,Treatment,0,0.0,2,1
1470074,2024-01-25,IN,Mobile,Edge,TikTok,35-44,Male,Bronze,Treatment,1,13.07,18,7
4160755,2024-01-01,JP,Tablet,Chrome,Direct,45-54,Male,Silver,Control,0,0.0,10,4
1842640,2024-01-29,BR,Mobile,Safari,Direct,55-64,Male,Silver,Treatment,0,0.0,251,4
2920027,2024-01-08,IN,Mobile,Chrome,TikTok,35-44,Male,Bronze,Treatment,0,0.0,2,6
2405480,2024-01-24,DE,Desktop,Edge,Facebook,45-54,Male,Silver,Treatment,0,0.0,3,2
4891784,2024-01-31,FR,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,4,3
6825429,2024-02-02,UK,Mobile,Chrome,Email,25-34,Male,Silver,Treatment,0,0.0,149,4
8525376,2024-01-20,US,Mobile,Chrome,Google Ads,65+,Female,Silver,Treatment,0,0.0,327,2
9391141,2024-02-06,UK,Mobile,Safari,Direct,25-34,Female,Silver,Control,0,0.0,151,1
6348696,2024-01-10,UK,Desktop,Chrome,Facebook,25-34,Male,Bronze,Control,0,0.0,125,8
9211994,2024-01-14,JP,Mobile,Firefox,Email,35-44,Male,Bronze,Treatment,0,0.0,58,2
1232334,2024-02-05,IN,Mobile,Chrome,Facebook,35-44,Female,Silver,Control,0,0.0,5,6
2084512,2024-01-25,IN,Desktop,Chrome,Google Ads,45-54,Male,Silver,Control,0,0.0,84,3
3211441,2024-01-11,US,Mobile,Edge,Referral,45-54,Female,Bronze,Treatment,0,0.0,22,5
2733534,2024-01-25,UK,Desktop,Safari,Facebook,25-34,Male,Silver,Control,0,0.0,66,6
4944182,2024-02-09,UK,Desktop,Chrome,Email,35-44,Female,Bronze,Control,0,0.0,367,5
6926641,2024-02-10,IN,Desktop,Safari,Email,18-24,Female,Platinum,Treatment,0,0.0,37,3
2921643,2024-01-12,US,Desktop,Chrome,Email,35-44,Male,Bronze,Control,0,0.0,194,5
7948302,2024-02-07,US,Desktop,Chrome,Referral,35-44,Female,Bronze,Treatment,0,0.0,468,8
6460892,2024-01-12,IN,Desktop,Samsung Internet,Organic Search,35-44,Female,Bronze,Control,0,0.0,8,4
9697555,2024-01-05,DE,Desktop,Chrome,TikTok,25-34,Male,Bronze,Control,0,0.0,262,6
5444934,2024-02-11,US,Mobile,Chrome,Referral,45-54,Male,Silver,Treatment,1,25.09,135,6
6001908,2024-01-06,FR,Desktop,Chrome,Facebook,25-34,Male,Gold,Treatment,0,0.0,8,4
4268566,2024-01-22,IN,Mobile,Safari,Organic Search,25-34,Male,Bronze,Control,0,0.0,99,9
5065278,2024-02-07,BR,Mobile,Chrome,Direct,65+,Female,Gold,Treatment,0,0.0,11,6
8757539,2024-01-03,US,Mobile,Chrome,Referral,55-64,Female,Bronze,Control,0,0.0,38,3
4063839,2024-01-23,DE,Desktop,Safari,Facebook,35-44,Female,Platinum,Treatment,0,0.0,32,2
5121081,2024-02-05,IN,Mobile,Safari,Facebook,35-44,Male,Bronze,Control,0,0.0,407,5
5784492,2024-02-04,DE,Mobile,Chrome,Email,18-24,Male,Bronze,Control,0,0.0,129,9
2116107,2024-02-01,US,Desktop,Chrome,Google Ads,18-24,Female,Silver,Control,0,0.0,48,6
4833362,2024-01-27,US,Mobile,Safari,Email,25-34,Male,Silver,Treatment,0,0.0,404,5
8179463,2024-01-18,US,Mobile,Chrome,Google Ads,65+,Male,Bronze,Treatment,0,0.0,3,4
6031429,2024-01-27,UK,Mobile,Firefox,Referral,35-44,Female,Bronze,Treatment,0,0.0,203,1
5043892,2024-02-05,DE,Mobile,Chrome,Direct,65+,Female,Bronze,Treatment,0,0.0,487,3
5238617,2024-02-08,US,Mobile,Chrome,Email,25-34,Female,Bronze,Treatment,0,0.0,143,3
1637532,2024-01-23,US,Desktop,Samsung Internet,TikTok,35-44,Female,Bronze,Treatment,0,0.0,466,5
2142083,2024-02-05,US,Desktop,Chrome,Direct,25-34,Male,Platinum,Treatment,0,0.0,182,2
5784425,2024-01-22,US,Desktop,Samsung Internet,Google Ads,18-24,Male,Bronze,Treatment,0,0.0,102,4
2037105,2024-01-11,KR,Mobile,Safari,Direct,45-54,Female,Bronze,Treatment,0,0.0,80,2
3344865,2024-01-08,KR,Mobile,Safari,Google Ads,45-54,Male,Silver,Control,0,0.0,167,2
9265214,2024-02-13,US,Mobile,Safari,Facebook,65+,Male,Bronze,Treatment,0,0.0,151,5
3873632,2024-01-01,CA,Mobile,Safari,Facebook,18-24,Male,Bronze,Control,0,0.0,311,4
2079225,2024-01-05,CA,Desktop,Safari,Direct,35-44,Male,Bronze,Control,0,0.0,87,10
7075445,2024-02-07,DE,Mobile,Firefox,Referral,35-44,Female,Bronze,Control,0,0.0,170,4
5095512,2024-01-09,UK,Mobile,Chrome,Google Ads,45-54,Female,Silver,Control,0,0.0,95,4
2980013,2024-01-30,DE,Mobile,Safari,Google Ads,25-34,Female,Silver,Treatment,0,0.0,150,7
7616410,2024-02-12,BR,Mobile,Samsung Internet,Referral,35-44,Female,Bronze,Control,0,0.0,102,5
5717216,2024-01-10,AU,Mobile,Chrome,Facebook,35-44,Male,Silver,Control,0,0.0,67,4
6676767,2024-01-28,UK,Desktop,Chrome,Google Ads,18-24,Female,Silver,Control,0,0.0,49,7
5033488,2024-02-06,CA,Mobile,Samsung Internet,Facebook,35-44,Female,Silver,Control,0,0.0,98,2
1491803,2024-02-10,CA,Tablet,Chrome,Google Ads,25-34,Male,Bronze,Control,0,0.0,88,5
3390501,2024-02-14,US,Desktop,Samsung Internet,Referral,25-34,Male,Bronze,Control,0,0.0,268,2
4542550,2024-01-28,JP,Mobile,Samsung Internet,Direct,25-34,Male,Gold,Treatment,0,0.0,80,2
6927712,2024-01-05,US,Mobile,Chrome,Email,25-34,Male,Bronze,Treatment,0,0.0,229,5
2444038,2024-01-16,AU,Mobile,Chrome,Facebook,18-24,Male,Bronze,Treatment,0,0.0,32,5
5744116,2024-01-19,FR,Tablet,Chrome,Email,35-44,Female,Silver,Treatment,0,0.0,114,2
3276338,2024-02-11,DE,Mobile,Chrome,Email,45-54,Male,Gold,Treatment,0,0.0,680,3
9798041,2024-01-18,IN,Mobile,Chrome,TikTok,45-54,Male,Platinum,Treatment,0,0.0,178,6
7987139,2024-02-12,AU,Mobile,Chrome,Google Ads,45-54,Female,Silver,Treatment,0,0.0,259,2
1822095,2024-01-02,FR,Mobile,Firefox,Facebook,55-64,Female,Platinum,Treatment,0,0.0,329,2
3445882,2024-01-01,US,Desktop,Edge,Google Ads,55-64,Male,Bronze,Control,0,0.0,389,1
6482471,2024-01-14,US,Desktop,Chrome,Email,18-24,Female,Bronze,Control,1,7.33,264,5
3028383,2024-01-29,US,Tablet,Safari,Google Ads,55-64,Female,Bronze,Control,0,0.0,42,6
1758419,2024-02-10,US,Mobile,Safari,Facebook,25-34,Female,Gold,Control,0,0.0,185,5
5592245,2024-02-01,UK,Desktop,Chrome,Direct,25-34,Female,Silver,Control,0,0.0,482,3
8696578,2024-01-30,US,Desktop,Safari,Email,25-34,Male,Bronze,Treatment,0,0.0,419,3
8219271,2024-01-31,US,Desktop,Safari,Facebook,45-54,Female,Bronze,Treatment,0,0.0,285,1
9124610,2024-01-13,DE,Mobile,Chrome,Direct,18-24,Male,Gold,Control,0,0.0,94,3
3981576,2024-02-11,IN,Mobile,Chrome,Facebook,45-54,Male,Silver,Treatment,0,0.0,199,5
1086169,2024-01-01,BR,Mobile,Chrome,Referral,25-34,Female,Silver,Treatment,0,0.0,22,4
2595506,2024-01-05,FR,Desktop,Safari,Organic Search,45-54,Female,Bronze,Control,0,0.0,228,7
6042079,2024-01-28,KR,Mobile,Chrome,TikTok,18-24,Female,Silver,Control,0,0.0,10,2
7879799,2024-02-03,AU,Tablet,Safari,Google Ads,35-44,Male,Silver,Treatment,0,0.0,381,1
9403479,2024-01-10,DE,Desktop,Safari,Direct,25-34,Female,Silver,Control,0,0.0,241,5
1140091,2024-01-31,IN,Tablet,Safari,TikTok,55-64,Male,Bronze,Control,0,0.0,462,1
2529743,2024-02-10,CA,Mobile,Chrome,TikTok,45-54,Female,Platinum,Control,0,0.0,187,4
1836300,2024-02-06,BR,Mobile,Firefox,Direct,65+,Female,Bronze,Treatment,0,0.0,18,4
1651997,2024-02-12,US,Mobile,Chrome,Google Ads,18-24,Female,Bronze,Control,0,0.0,220,2
4038118,2024-01-31,KR,Mobile,Chrome,Google Ads,45-54,Female,Silver,Treatment,0,0.0,415,4
8974732,2024-01-07,UK,Tablet,Chrome,Google Ads,45-54,Female,Bronze,Control,0,0.0,69,2
8131715,2024-02-06,JP,Mobile,Chrome,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,64,6
3034419,2024-01-02,BR,Desktop,Chrome,Google Ads,45-54,Male,Gold,Control,0,0.0,443,4
6709786,2024-01-12,DE,Mobile,Safari,Direct,45-54,Male,Gold,Control,0,0.0,5,2
1674164,2024-01-04,US,Desktop,Chrome,Email,65+,Female,Bronze,Control,1,22.05,32,6
5523081,2024-01-11,KR,Mobile,Safari,Google Ads,25-34,Female,Bronze,Control,0,0.0,200,2
5437479,2024-01-14,CA,Tablet,Firefox,Facebook,25-34,Male,Bronze,Control,0,0.0,194,3
4354983,2024-01-26,US,Tablet,Safari,Facebook,35-44,Male,Silver,Control,0,0.0,60,2
2776438,2024-02-05,CA,Mobile,Safari,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,6,2
9955267,2024-02-12,US,Mobile,Chrome,TikTok,25-34,Male,Bronze,Treatment,0,0.0,89,3
5988489,2024-01-03,BR,Mobile,Safari,Google Ads,35-44,Female,Silver,Treatment,0,0.0,97,6
5082112,2024-01-25,UK,Mobile,Safari,Organic Search,35-44,Male,Gold,Control,0,0.0,108,4
5835138,2024-02-07,JP,Desktop,Chrome,Google Ads,35-44,Female,Gold,Control,0,0.0,157,2
2610196,2024-02-05,UK,Mobile,Chrome,Facebook,25-34,Non-binary,Bronze,Control,0,0.0,4,3
2158026,2024-01-17,US,Mobile,Chrome,Facebook,45-54,Non-binary,Gold,Treatment,0,0.0,153,5
8307617,2024-01-15,UK,Tablet,Chrome,Referral,35-44,Female,Bronze,Control,0,0.0,14,2
5828772,2024-01-11,US,Mobile,Chrome,Google Ads,18-24,Male,Silver,Control,0,0.0,202,7
3404115,2024-01-16,FR,Mobile,Chrome,TikTok,25-34,Male,Bronze,Control,0,0.0,302,5
8667987,2024-01-29,US,Mobile,Chrome,Referral,25-34,Non-binary,Bronze,Treatment,0,0.0,1,10
1946789,2024-01-01,KR,Mobile,Chrome,Facebook,35-44,Male,Bronze,Control,0,0.0,219,1
3241447,2024-01-18,BR,Mobile,Safari,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,170,4
7546337,2024-01-01,KR,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Treatment,1,29.23,123,5
3523182,2024-02-06,US,Mobile,Safari,TikTok,18-24,Female,Silver,Treatment,0,0.0,44,3
2974273,2024-01-20,US,Desktop,Chrome,Email,35-44,Male,Bronze,Control,0,0.0,470,5
2120322,2024-01-01,CA,Mobile,Safari,Referral,55-64,Male,Gold,Treatment,0,0.0,488,4
7123256,2024-02-09,US,Mobile,Safari,Facebook,45-54,Female,Bronze,Control,0,0.0,34,2
8325480,2024-01-14,US,Mobile,Safari,Email,35-44,Male,Bronze,Control,1,26.77,219,5
9197354,2024-01-01,UK,Mobile,Safari,Google Ads,18-24,Male,Silver,Control,0,0.0,4,3
7935828,2024-02-04,KR,Mobile,Safari,TikTok,35-44,Female,Bronze,Control,0,0.0,224,3
5936979,2024-01-05,DE,Mobile,Safari,Direct,65+,Prefer not to say,Bronze,Treatment,0,0.0,85,3
4762739,2024-01-26,CA,Mobile,Chrome,TikTok,25-34,Non-binary,Bronze,Control,0,0.0,252,4
2821425,2024-01-19,JP,Mobile,Chrome,Facebook,18-24,Male,Silver,Control,0,0.0,198,4
7632667,2024-02-05,US,Mobile,Chrome,Google Ads,25-34,Male,Bronze,Control,0,0.0,281,2
2887942,2024-01-19,FR,Desktop,Chrome,Facebook,18-24,Female,Gold,Control,0,0.0,114,5
5296598,2024-02-09,FR,Tablet,Firefox,Organic Search,45-54,Male,Silver,Treatment,1,31.33,13,3
4168016,2024-01-25,US,Desktop,Chrome,Email,35-44,Male,Bronze,Control,0,0.0,350,5
1144798,2024-01-01,US,Tablet,Chrome,Facebook,18-24,Male,Bronze,Treatment,0,0.0,94,6
9697671,2024-01-03,US,Desktop,Chrome,Referral,25-34,Male,Bronze,Control,0,0.0,240,4
3949860,2024-01-12,DE,Tablet,Chrome,Facebook,35-44,Male,Silver,Control,0,0.0,213,4
5620679,2024-01-07,IN,Mobile,Safari,Google Ads,25-34,Female,Silver,Control,0,0.0,84,4
1099703,2024-01-19,BR,Mobile,Chrome,Direct,18-24,Male,Bronze,Control,0,0.0,114,4
3713172,2024-02-13,FR,Mobile,Chrome,Email,25-34,Female,Bronze,Treatment,0,0.0,44,2
5743750,2024-01-16,US,Mobile,Chrome,TikTok,18-24,Female,Bronze,Treatment,1,19.23,268,2
6489842,2024-01-19,UK,Mobile,Safari,Direct,45-54,Male,Bronze,Control,0,0.0,44,5
9779593,2024-01-07,KR,Desktop,Safari,Direct,65+,Female,Silver,Treatment,0,0.0,41,2
7680957,2024-02-13,KR,Tablet,Edge,Direct,25-34,Male,Silver,Control,0,0.0,107,3
7736026,2024-01-27,CA,Desktop,Chrome,Google Ads,25-34,Female,Bronze,Control,0,0.0,199,1
8459921,2024-02-14,FR,Desktop,Safari,Google Ads,18-24,Male,Bronze,Treatment,0,0.0,425,1
8935406,2024-02-12,FR,Mobile,Chrome,Facebook,65+,Female,Silver,Treatment,0,0.0,297,5
7934493,2024-01-05,KR,Mobile,Chrome,Google Ads,35-44,Male,Bronze,Control,0,0.0,529,8
6042415,2024-01-21,FR,Mobile,Safari,TikTok,25-34,Female,Bronze,Treatment,0,0.0,189,4
9682206,2024-02-06,CA,Desktop,Samsung Internet,Direct,45-54,Female,Bronze,Treatment,0,0.0,484,2
7508533,2024-01-05,CA,Desktop,Samsung Internet,Google Ads,25-34,Female,Bronze,Control,0,0.0,50,5
8030895,2024-01-21,US,Desktop,Safari,Email,35-44,Female,Bronze,Control,0,0.0,90,4
1756995,2024-01-28,CA,Mobile,Safari,Google Ads,18-24,Female,Bronze,Treatment,1,34.79,322,7
6856261,2024-01-28,US,Mobile,Edge,Facebook,25-34,Female,Bronze,Control,0,0.0,154,3
2547413,2024-01-03,UK,Mobile,Chrome,Email,45-54,Female,Bronze,Control,0,0.0,448,5
2789499,2024-01-23,US,Desktop,Chrome,Google Ads,35-44,Female,Silver,Control,0,0.0,90,1
7134486,2024-01-07,AU,Desktop,Chrome,TikTok,25-34,Female,Platinum,Treatment,0,0.0,20,8
7469145,2024-01-27,US,Mobile,Chrome,Email,55-64,Female,Bronze,Treatment,0,0.0,87,2
7365194,2024-01-29,FR,Mobile,Safari,Direct,35-44,Male,Bronze,Control,0,0.0,374,1
7472660,2024-01-10,AU,Tablet,Chrome,Email,55-64,Prefer not to say,Silver,Control,0,0.0,21,6
5390349,2024-02-02,FR,Mobile,Chrome,Direct,35-44,Male,Bronze,Control,0,0.0,1,2
4636425,2024-01-13,US,Desktop,Chrome,Referral,25-34,Male,Silver,Control,0,0.0,107,3
1675571,2024-02-02,CA,Mobile,Chrome,Facebook,55-64,Female,Bronze,Control,0,0.0,1283,3
5726188,2024-02-09,US,Mobile,Safari,Facebook,45-54,Male,Bronze,Control,0,0.0,57,5
9744314,2024-01-21,IN,Mobile,Safari,TikTok,18-24,Female,Bronze,Control,0,0.0,382,4
5533164,2024-01-24,US,Mobile,Chrome,Direct,35-44,Male,Gold,Treatment,1,36.08,10,3
8623896,2024-01-20,FR,Tablet,Safari,Direct,35-44,Female,Bronze,Control,0,0.0,170,5
8923440,2024-02-10,BR,Desktop,Chrome,TikTok,55-64,Female,Bronze,Treatment,0,0.0,132,7
4680101,2024-01-14,US,Mobile,Edge,Facebook,18-24,Male,Bronze,Control,0,0.0,618,1
4701952,2024-01-09,US,Mobile,Chrome,Email,25-34,Female,Silver,Treatment,0,0.0,110,1
8132559,2024-01-11,IN,Tablet,Firefox,Direct,35-44,Female,Platinum,Treatment,0,0.0,144,10
6523885,2024-01-12,US,Mobile,Safari,Google Ads,55-64,Female,Silver,Control,0,0.0,1,2
2334058,2024-01-28,US,Mobile,Safari,Facebook,18-24,Male,Bronze,Control,0,0.0,112,4
